label,link,text
0,https://impact.strategicplan.illinois.edu/,Stories of Impact
0,http://strategicplan.illinois.edu/2013-2016/,previous Strategic Plan
0,https://illinois.edu/arts/index.html#content-main,Skip to main content
0,https://illinois.edu/athletics/index.html#content-main,Skip to main content
0,https://isss.illinois.edu/,
0,https://isss.illinois.edu/about/appointments.html, Make an Appointment
0,https://sunapsis.illinois.edu, iSTART
0,https://isss.illinois.edu/about/mail_options.html, Mailing Options
0,https://isss.illinois.edu/students/incoming/index.html,Pre-Arrival
0,https://isss.illinois.edu/students/incoming/pre_arrival/immigration.html,Immigration
0,https://isss.illinois.edu/students/incoming/pre_arrival/housing.html,Housing
0,https://isss.illinois.edu/students/incoming/pre_arrival/transportation.html,Transportation
0,https://isss.illinois.edu/students/incoming/pre_arrival/health_insurance.html,Immunizations & Health Insurance
0,https://isss.illinois.edu/students/incoming/pre_arrival/packing.html,Packing
0,https://isss.illinois.edu/students/incoming/pre_arrival/pre_arrival_orientation.html,Pre-Arrival Orientation
0,https://isss.illinois.edu/students/incoming/checkin/index.html,New Student Check-In
0,https://isss.illinois.edu/students/incoming/checkin/next_steps.html,New Student Checklist
0,https://isss.illinois.edu/students/incoming/orientation/index.html,Orientation
0,https://isss.illinois.edu/students/incoming/orientation/ug_orientation.html,Undergraduate
0,https://isss.illinois.edu/students/incoming/orientation/grad_orientation.html,Graduate
0,https://isss.illinois.edu/students/incoming/orientation/sum_orientation.html,Spring/Summer
0,https://isss.illinois.edu/students/lifeasintl.html,Life as an International Student
0,https://isss.illinois.edu/students/f1j1/transfer_out.html,Transferring Out
0,https://isss.illinois.edu/students/returning.html,Returning Students
0,https://isss.illinois.edu/students/f1j1/nonimmstatus.html,Maintaining F-1/J-1 Student Status
0,https://isss.illinois.edu/students/f1j1/index.html,Full Course of Study
0,https://isss.illinois.edu/students/f1j1/address_update.html,Updating Your Address
0,https://isss.illinois.edu/students/employment/index.html,Employment
0,https://isss.illinois.edu/students/employment/f1employ.html,F-1 Employment
0,https://isss.illinois.edu/students/employment/f1cpt.html,F-1 CPT
0,https://isss.illinois.edu/students/employment/f1opt.html,F-1 OPT
0,https://isss.illinois.edu/students/employment/f1_optext.html,F-1 OPT Extension
0,https://isss.illinois.edu/students/employment/j1employ.html,J-1 Employment
0,https://isss.illinois.edu/students/employment/j1academic.html,J-1 Academic Training
0,https://isss.illinois.edu/students/employment/j2employ.html,J-2 Work Authorization
0,https://isss.illinois.edu/students/travel/f1j1_travel.html,Traveling Abroad
0,https://isss.illinois.edu/students/travel/invitetourist.html,Inviting Tourists
0,https://isss.illinois.edu/students/travel/missed_endorsements.html,Missed Travel Endorsements
0,https://isss.illinois.edu/students/studforms.html,Student Forms
0,https://isss.illinois.edu/scholars/pre_arrival.html,Before You Get Here
0,https://isss.illinois.edu/scholars/arrival.html,When You Arrive
0,https://isss.illinois.edu/scholars/during_program.html,During Your Program
0,https://isss.illinois.edu/scholars/leaving.html,Before You Leave
0,https://isss.illinois.edu/scholars/j1/index.html,J-1 Scholars
0,https://isss.illinois.edu/scholars/h1/index.html,H-1B
0,https://isss.illinois.edu/scholars/scholarforms.html,Scholar Forms
0,https://isss.illinois.edu/scholars/dependents_scholars.html,Dependents
0,https://isss.illinois.edu/departments/general/index.html,General Information
0,https://isss.illinois.edu/departments/general/basicterms.html,Basic Terms
0,https://isss.illinois.edu/departments/general/hostemployintl.html,Hosting & Employing
0,https://isss.illinois.edu/departments/general/immigration.html,Immigration Statuses at Illinois
0,https://isss.illinois.edu/departments/general/correctstatus.html,Which Status is Appropriate?
0,https://isss.illinois.edu/departments/general/j1vsh1.html,J-1 vs. H-1 Chart
0,https://isss.illinois.edu/departments/general/uscis.html,USCIS Fees
0,https://isss.illinois.edu/departments/general/reminders.html,Important Reminders for Departments
0,https://isss.illinois.edu/departments/j1/index.html,J-1 Scholar Information
0,https://isss.illinois.edu/departments/j1/j1dept.html,J-1 Deparmental Procedures
0,https://isss.illinois.edu/departments/j1/interns.html,Student Interns
0,https://isss.illinois.edu/departments/j1/trainees.html,Trainees
0,https://isss.illinois.edu/departments/h1/index.html,H-1 Information
0,https://isss.illinois.edu/departments/tn/index.html,TN Information
0,https://isss.illinois.edu/secured_lprando/index.html,LPR & O-1 Information
0,https://isss.illinois.edu/secured_lprando/faq_lprando.html,LPR O-1 Frequently Asked Questions
0,https://isss.illinois.edu/departments/istart_deptguide.html,iSTART Department User Guide
0,https://isss.illinois.edu/departments/faq_dept.html,Department Contacts FAQ
0,https://isss.illinois.edu/training-programs/training.html,Intercultural Training
0,https://isss.illinois.edu/training-programs/events/index.html,ISSS35 Programs
0,https://isss.illinois.edu/training-programs/iw.html,International Week
0,https://isss.illinois.edu/training-programs/ihc/index.html,International Hospitality Committee
0,https://isss.illinois.edu/training-programs/ihc/board.html,Board Members
0,https://isss.illinois.edu/training-programs/ihc/english.html,English Classes
0,https://isss.illinois.edu/training-programs/ihc/friendship.html,Friendship Groups
0,https://isss.illinois.edu/training-programs/ihc/intlfriends.html,International Friends Program
0,https://isss.illinois.edu/training-programs/ihc/lendstoreroom.html,Lending Storeroom
0,https://isss.illinois.edu/training-programs/ihc/volunteer.html,Volunteer Opportunities
0,https://isss.illinois.edu/training-programs/rso.html,Registered Student Organizations
0,https://isss.illinois.edu/resources/pub_charge.html,Public Charge
0,https://isss.illinois.edu/resources/incometax.html,Income Tax
0,https://isss.illinois.edu/resources/apply_ssn.html,Social Security Number
0,https://isss.illinois.edu/resources/driving.html,Driving in the U.S.
0,https://isss.illinois.edu/resources/pub_transport.html,Public Transportation
0,https://isss.illinois.edu/resources/finaid.html,Scholarships & Financial Aid
0,https://isss.illinois.edu/resources/english.html,English Language
0,https://isss.illinois.edu/resources/health_insurance/general.html,Health Insurance
0,https://isss.illinois.edu/resources/health_insurance/stud_insurance.html,Student Health Insurance
0,https://isss.illinois.edu/resources/health_insurance/stud_insurance_faq.html,Student Health Insurance FAQ
0,https://isss.illinois.edu/resources/dependents.html,Dependents
0,https://isss.illinois.edu/resources/parents.html,Parents & Friends
0,https://isss.illinois.edu/resources/glossary.html,Glossary of Terms
0,https://isss.illinois.edu/resources/links.html,External Links
0,https://isss.illinois.edu/about/index.html,Overview
0,https://isss.illinois.edu/about/staff.html,Staff
0,https://isss.illinois.edu/about/contact.html,Contact Us
0,https://isss.illinois.edu/about/statistics.html,International Statistics
0,https://isss.illinois.edu/about/newsletters.html,Cultural Spotlight Newsletter
0,https://blogs.illinois.edu/view/8569,ISSS News Blog
0,https://isss.illinois.edu/about/giving.html,Giving
0,https://isss.illinois.edu/scholars/life_in_cu.html#about,History of Illinois & Champaign-Urbana
0,https://isss.illinois.edu/scholars/life_in_cu.html#banking,Banking
0,https://isss.illinois.edu/scholars/life_in_cu.html#healthcare,Healthcare
0,https://isss.illinois.edu/scholars/life_in_cu.html#mailing,Mailing Service
0,https://isss.illinois.edu/scholars/life_in_cu.html#telephones,Telephones
0,https://isss.illinois.edu/scholars/life_in_cu.html#english,English Language & Community Education Programs
0,https://isss.illinois.edu/scholars/life_in_cu.html#activities,Cultural & Recreational Activities
0,https://isss.illinois.edu/scholars/life_in_cu.html#resources,Other Local Resources
0,https://isss.illinois.edu/scholars/life_in_cu.html#time,Time
0,https://isss.illinois.edu/scholars/life_in_cu.html#local,Local Businesses
0,https://isss.illinois.edu/scholars/life_in_cu.html#holidays,Holidays
0,https://union.illinois.edu,union.illinois.edu
0,https://www.library.illinois.edu/services/find.php,https://www.library.illinois.edu/services/find.php
0,https://calendars.illinois.edu/list/3715,Calendar
0,https://isss.illinois.edu/scholars/tel:2173331303,217.333.1303
0,https://international.illinois.edu,Illinois International
0,https://www.grad.illinois.edu/admissions/apply/begin/international,Graduate College
0,https://www.grad.illinois.edu/admissions/instructions/04e,Which status should I choose?
0,https://admissions.illinois.edu/visit,Plan a Visit
0,https://isss.illinois.edu/students/prospective/tel:2173331303,217.333.1303
0,http://oiir.illinois.edu/#main-content,Skip to main content
0,http://oiir.illinois.edu/search,
0,http://oiir.illinois.edu/node/10342,student affairs assessment
0,http://oiir.illinois.edu/about,About
0,http://oiir.illinois.edu/about/our-mission-and-goals,our mission and goals
0,http://oiir.illinois.edu/about/scpf-funding,scpf funding
0,http://oiir.illinois.edu/about/annual-report,Annual Report
0,http://oiir.illinois.edu/about/demographics,Demographics
0,http://oiir.illinois.edu/about/oiir-staff,People of OIIR
0,http://oiir.illinois.edu/about/contact-us,contact us
0,http://oiir.illinois.edu/help-stop-hate,Report Acts of Intolerance
0,http://oiir.illinois.edu/about/statement-stereotypes-and-bias,Statement on Stereotypes and Bias on Campus
0,https://oiir.illinois.edu/events/lunch,Events
0,http://oiir.illinois.edu/events/2020-election-programming,2020 Election Programming
0,http://oiir.illinois.edu/events/organizing-change-2018,Organizing Change Student Leadership Retreat
0,http://oiir.illinois.edu/events/daca,Events to Support DACA Students
0,http://oiir.illinois.edu/events/diversity-inclusion-network-exchange,Diversity & Inclusion Network Exchange
0,http://oiir.illinois.edu/events/congratulatory-and-award-ceremonies,congratulatory and awards ceremonies
0,http://oiir.illinois.edu/events/dinner-dialogue-series,Dinner Dialogue Series
0,http://oiir.illinois.edu/programs,Programs
0,http://oiir.illinois.edu/programs/5-days-for-change,5 days for change
0,http://oiir.illinois.edu/RISE2017,RISE (Readying Illinois Students for Excellence)
0,http://oiir.illinois.edu/womens-center/our-programs/fycare,fycare
0,http://oiir.illinois.edu/diversityed/i-connect-diversity-inclusion-workshop,I-Connect
0,http://oiir.illinois.edu/programs/latinao-resilience-network,Latina/o Resilience Network
0,http://oiir.illinois.edu/programs/lgbt-ally-network,lgbt ally network
0,http://oiir.illinois.edu/cultural-resource-centers/international-education/global-leaders-orange-and-blue-engagement-globe,GLOBE: Global Leaders Orange and Blue Engagement
0,http://oiir.illinois.edu/inthezone,In the Zone Allies and Advocates Trainings
0,http://oiir.illinois.edu/our-centers,Cultural & Resource Centers
0,http://oiir.illinois.edu/cultural-resource-centers/international-education,International Education
0,http://oiir.illinois.edu/news-statements,News & Statements
0,http://oiir.illinois.edu/news-statements/oiir-statement-jacob-blake-and-trayford-pellerin,OIIR Statement on Jacob Blake and Trayford Pellerin
0,http://oiir.illinois.edu/news-statements/oiir-covid-19-update,OIIR COVID-19 Update
0,http://oiir.illinois.edu/news-statements/supreme-court-limits-birth-control-access,Supreme Court Limits Birth Control Access
0,http://oiir.illinois.edu/news-statements/ice-modifications-international-students,ICE Modifications for International Students
0,http://oiir.illinois.edu/news-statements/2020-supreme-court-decisions,2020 Supreme Court Decisions
0,http://oiir.illinois.edu/news-statements/civil-unrest-statement,Civil Unrest Statement
0,http://oiir.illinois.edu/news-statements/covid-19-statement,COVID-19 Statement
0,http://oiir.illinois.edu/news-statements/oiir-statement-regarding-zoombombing,OIIR Statement Regarding Zoombombing
0,http://oiir.illinois.edu/news-statements/sept5-2017-daca,Discussion Spaces for DACA Student Support
0,http://oiir.illinois.edu/commitment-to-dialogue,Commitment to Open Dialogue
0,http://oiir.illinois.edu/news-statements/past-statements,Past Statements
0,http://oiir.illinois.edu/news-statements/oiir-news,OIIR News
0,http://oiir.illinois.edu/resources,Resources
0,http://oiir.illinois.edu/mascot-workshop,Resources for How to Talk About the Mascot Workshop
0,http://oiir.illinois.edu/resources/understanding-affirmative-action,Understanding Affirmative Action
0,http://oiir.illinois.edu/resources/bias-incidents-statistics-and-reports,Bias Incidents: Statistics and Reports
0,http://oiir.illinois.edu/giving,Giving
0,http://oiir.illinois.edu/oiir-syllabus,OIIR Syllabus
0,http://go.illinois.edu/IConnectFacilitator,I-Connect Seeking Facilitator Applications I-Connect Diversity & Inclusion facilitator applications open until September 27.
0,http://go.illinois.edu/OrganizingChange,"Organizing Change Student Leadership Retreat October 26-27, 2019"
0,https://oiir.illinois.edu/node/11620/,Build International Friendships through GLOBE Click here to find out how you can get involved
0,https://oiir.illinois.edu/news-statements/commitment-survivors,You are not alone. We believe you. click here for full statement
0,https://forms.illinois.edu/sec/6012476?referrer=https://webtools.illinois.edu/20200630131622.action?componentId=7,form
0,http://www.conflictresolution.illinois.edu/tolerance/reporting.asp,online
0,http://oiir.illinois.edu/lgbt-resource-center/our-programs/lgbt-ally-network,LGBT Ally Network Training
0,http://oiir.illinois.edu/diversityed/events/racial-justice-training,Racial Justice Allies & Advocates Training
0,http://oiir.illinois.edu/diversityed/professional-development,DiversityEd Professional Development/Professional Training
0,http://oiir.illinois.edu/womens-center/our-programs/sexual-violence-prevention-programs,Sexual Violence Prevention Programs
0,http://oiir.illinois.edu/events/cross-cultural-leadership-retreat,Cross-cultural Leadership Retreat
0,http://oiir.illinois.edu/diversityed/lens-certificate,LENS Certificate Program
0,http://oiir.illinois.edu/diversityed/courses,Diversity & Social Justice Dialogue Courses
0,http://oiir.illinois.edu/womens-center/our-programs/affiliated-courses,Affiliated Courses through the Women's Resources Center
0,https://illinois.edu/fb/sec/40919,Apply now
0,http://illinois.edu/calendar/list/2040,view full calendar
0,http://oiir.illinois.edu/gallery/%5Btitle%5D,
0,http://oiir.illinois.edu/gallery/office-inclusion-and-intercultural-relations/rise,
0,http://oiir.illinois.edu/gallery/la-casa-cultural-latina/2018-paleta-social,
0,http://oiir.illinois.edu/gallery,see more photos
0,https://oiir.illinois.edu/oiir-news,Get the latest news from OIIR
0,https://covid19.illinois.edu/health-and-support/on-campus-covid-19-testing/,On-Campus COVID-19 Testing
0,https://covid19.illinois.edu/health-and-support/on-campus-covid-19-testing-locations/,On-Campus COVID-19 Testing Locations
0,https://covid19.illinois.edu/health-and-support/safer-illinois-app/,Safer Illinois app
0,https://covid19.illinois.edu/on-campus/building-access/,Building Access
0,https://covid19.illinois.edu/on-campus/facilities-and-operations/,Facilities and Operations
0,https://covid19.illinois.edu/on-campus/facilities-and-operations/cleaning-campus/,Cleaning Campus
0,https://covid19.illinois.edu/on-campus/events/,Events
0,https://covid19.illinois.edu/on-campus/research/,Research
0,https://covid19.illinois.edu/guides/academics/,Academics
0,https://covid19.illinois.edu/on-campus/on-campus-students/,On-Campus Students
0,https://covid19.illinois.edu/on-campus/student-life/,Student Life
0,https://covid19.illinois.edu/on-campus/housing/,Housing
0,https://www.disability.illinois.edu/, The Division of Disability Resources & Educational Services
0,https://covid19.illinois.edu/on-campus/graduate-students/,Graduate Students
0,https://covid19.illinois.edu/on-campus/international-students/,International Students
0,https://covid19.illinois.edu/spring-2021-return-to-campus-for-students/,Spring 2021 Return to Campus
0,https://covid19.illinois.edu/on-campus/on-campus-instructors/,On-Campus Instructors
0,https://covid19.illinois.edu/on-campus/working-in-university-facilities/,Working in University Facilities
0,https://covid19.illinois.edu/more-information/college-and-unit-information/,College and Unit Information
0,https://covid19.illinois.edu/on-campus/return-to-on-site-operations-committees/,Return to On-Site Operations Committees
0,https://covid19.illinois.edu/away-from-campus/remote-students/,Remote Students
0,https://covid19.illinois.edu/away-from-campus/remote-instructors/,Remote Instructors
0,https://covid19.illinois.edu/away-from-campus/remote-work/,Remote Work
0,https://covid19.illinois.edu/away-from-campus/travel/,Travel
0,https://covid19.illinois.edu/away-from-campus/study-abroad/,Study Abroad
0,https://covid19.illinois.edu/health-and-support/basic-personal-actions/,Basic Personal Actions
0,https://covid19.illinois.edu/health-and-support/face-coverings/,Face Coverings
0,https://covid19.illinois.edu/health-and-support/testing-positive-for-covid-19/,Testing Positive for COVID-19
0,https://covid19.illinois.edu/health-and-support/quarantine-and-isolation/,Quarantine and Isolation
0,https://covid19.illinois.edu/health-and-support/returning-to-campus-after-covid-19-quarantine-and-isolation-for-students/,Students Returning to Campus after Quarantine and Isolation
0,https://covid19.illinois.edu/health-and-support/health-resources/,Health Resources
0,https://www.disability.illinois.edu/about,About
0,https://www.disability.illinois.edu/history-disability-services-university-illinois,History
0,https://www.disability.illinois.edu/dres-mission-statement,Mission
0,https://www.disability.illinois.edu/confidentiality,Confidentiality
1,https://www.disability.illinois.edu/about/staff-directory,Staff
0,https://www.disability.illinois.edu/alumni,Alumni
0,https://www.disability.illinois.edu/grievances,Grievances
1,https://www.disability.illinois.edu/resources-facultystaff-disabilities,Resources for Faculty/Staff with Disabilities
0,https://www.disability.illinois.edu/knowledge-center,Knowledge Center
0,https://www.disability.illinois.edu/strategies,Strategies
0,https://www.disability.illinois.edu/research,Research
0,https://www.disability.illinois.edu/links-interest-0,Links of interest
0,https://www.disability.illinois.edu/disability-allyship,Inclusion
0,https://www.disability.illinois.edu/empathic-modelingdisability-simulation,Empathic Modeling/Disability Simulation
0,https://www.disability.illinois.edu/disability-allyship-resources,Disability Allyship Resources
0,https://www.disability.illinois.edu/contact,Contact
0,https://www.disability.illinois.edu/academic-supports-and-accommodations,Academic Supports
0,https://covid19.illinois.edu/health-and-support/support-resources/,Support Resources
0,https://covid19.illinois.edu/health-and-support/wellness-support-programs/,Wellness Support Programs
0,https://covid19.illinois.edu/pledge/,Illinois Community Pledge
0,https://covid19.illinois.edu/guides/,Guides
0,https://covid19.illinois.edu/more-information/massmail-announcements/,Massmail Announcements
0,https://covid19.illinois.edu/more-information/covid-19-briefing-series/,COVID-19 Briefing Series
0,https://covid19.illinois.edu/on-campus-covid-19-testing-data-dashboard/,COVID-19 Testing Data Dashboard
0,https://covid19.illinois.edu/updates/,News and Updates
0,https://covid19.illinois.edu/more-information/reports/,Reports
0,https://covid19.illinois.edu/more-information/questions/,Questions
0,https://covid19.illinois.edu/guides/students,Students
0,https://covid19.illinois.edu/guides/parents,Parents
1,https://covid19.illinois.edu/guides/facultystaff,Faculty & Staff
0,https://covid19.illinois.edu/guides/academics,Academics
0,https://covid19.illinois.edu/pledge,Take the pledge 
0,https://with.illinois.edu/covid-19-relief-efforts/,Give Now
0,https://go.illinois.edu/COVIDTestingData,Testing Data Dashboard
0,https://www.disability.illinois.edu/academic-supports/academic-accommodations,Accommodations
0,https://www.disability.illinois.edu/academic-supports/career-services,Career Supports
0,https://www.disability.illinois.edu/academic-support/instructor-information,Instructor Information
0,https://www.disability.illinois.edu/node/8/,Strategies
0,https://www.disability.illinois.edu/academic-support/aitg,Accessible IT Group
0,https://www.disability.illinois.edu/academic-support/assistive-technology,Assistive Technology
0,https://www.disability.illinois.edu/academic-supports/campus-tutoring,Campus Tutoring
0,https://www.disability.illinois.edu/academic-support/neuropsychological-testing,Neuropsychological Testing
0,https://www.disability.illinois.edu/academic-supports/supports-students-autism,Supports for Students with Autism
0,https://www.disability.illinois.edu/living-accommodations,Living Accommodations
0,https://www.disability.illinois.edu/living-accommodations/beckwith-residential-support-services-nugent-hall,Beckwith Residential Support Services at Nugent Hall
0,https://www.disability.illinois.edu/living-accommodations/accessible-living-accommodations,Accessible Living Accommodations
0,https://www.disability.illinois.edu/getting-around,Getting Around
0,https://www.disability.illinois.edu/getting-around/buses,Buses
0,https://www.disability.illinois.edu/getting-around/parking,Parking
0,https://www.disability.illinois.edu/getting-around/facility-and-environmental-concerns,Facility & Environmental Concerns
0,https://www.disability.illinois.edu/health,Health
0,https://www.disability.illinois.edu/health/durable-medical-vendors,Durable Medical Vendors
0,https://www.disability.illinois.edu/health/local-hospitals-and-clinics,Local Hospitals and Clinics
0,https://www.disability.illinois.edu/health/mental-health-resources,Mental Health Resources
0,https://www.disability.illinois.edu/health/physical-therapy-and-fitness,Physical Therapy and Fitness
0,https://www.disability.illinois.edu/health/sexuality-and-healthy-relationships/sexability-0,SEXABILITY
0,https://www.disability.illinois.edu/sexuality-resources,Sexuality Resources
0,https://www.disability.illinois.edu/health/sexuality-and-healthy-relationships,Sexuality and Healthy Relationships
0,https://www.disability.illinois.edu/campus-life,Campus Life
0,https://www.disability.illinois.edu/campus-life/campus-venues-and-community,Campus Venues and Community
0,https://www.disability.illinois.edu/campus-life/delta-sigma-omicron/dresdso-achievement-and-leadership-awards,DRES/DSO Achievement and Leadership Awards
0,https://www.disability.illinois.edu/campus-life/delta-sigma-omicron,Delta Sigma Omicron
0,https://www.disability.illinois.edu/campus-life/list-things-do-around-campus,List of Things to Do Around Campus
0,https://www.disability.illinois.edu/campus-life/resources-food-insecurity,Resources for Food Insecurity
0,https://www.disability.illinois.edu/athletics,Athletics
0,https://www.disability.illinois.edu/athletics/mens-wheelchair-basketball,Men's Wheelchair Basketball
0,https://www.disability.illinois.edu/athletics/womens-wheelchair-basketball,Women's Wheelchair Basketball
0,https://www.disability.illinois.edu/athletics/wheelchair-track,Wheelchair Track
0,https://www.disability.illinois.edu/camps,Camps
0,https://www.disability.illinois.edu/athletics/athletics-background,Athletics Background
0,https://www.disability.illinois.edu/athletics/national-intercollegiate-wheelchair-basketball-tournament,National Intercollegiate Wheelchair Basketball Tournament
0,https://www.disability.illinois.edu/2012-london-paralympics,2012 London Paralympics
0,https://www.disability.illinois.edu/thinking-about-illinois,Thinking About Illinois
0,https://www.disability.illinois.edu/thinking-about-illinois/deadlines-consider,Deadlines to Consider
0,https://www.disability.illinois.edu/thinking-about-illinois/prospective-student-faq,Prospective Student FAQ
0,https://www.disability.illinois.edu/thinking-about-illinois/transitioning-college,Transitioning to College
0,https://www.disability.illinois.edu/node/add/schedule-tour-or-request-informa,Schedule Tour or Request Information 
0,https://www.disability.illinois.edu/high-school-personnel-faq,High School Personnel FAQ's
0,https://www.disability.illinois.edu/parents-faq,Parent FAQ's
0,https://www.disability.illinois.edu/applying-services,Applying for Services
0,https://www.disability.illinois.edu/applying-services/documentation-requirements,Documentation Requirements
0,https://www.disability.illinois.edu/applying-services/service-animals-campus,Registering a Service Animal
0,https://www.disability.illinois.edu/applying-services/temporary-injuries,Temporary Injuries
0,https://www.disability.illinois.edu/graduation-beyond,Graduation & Beyond
0,https://www.disability.illinois.edu/graduation-beyond/transitioning-college,Transitioning from College
0,https://www.disability.illinois.edu/graduation-beyond/applying-jobs-internships,Applying for Jobs & Internships
0,https://www.disability.illinois.edu/graduation-beyond/keeping-touch,Keeping in Touch
0,http://illinois.edu/calendar/list/3683,Calendar
0,https://www.disability.illinois.edu/spotlights,All Spotlights »
0,https://www.disability.illinois.edu/spotlights/Santa%20Stop%202020,More »
0,https://www.disability.illinois.edu/spotlights/Welcome%20Back%20Students!,More »
0,https://www.disability.illinois.edu/spotlights/2020%20Illinois%20Wheelchair%20Camps%20Are%20Live!,More »
0,https://www.disability.illinois.edu/spotlights/2019%20DSO%20Holiday%20Party%20Photos,More »
0,https://www.disability.illinois.edu/spotlights/9th%20Annual%20Disability%20Awareness%20Program,More »
0,https://www.disability.illinois.edu/spotlights/DRES%20Unveils%20Legacy%20Project,More »
0,https://www.disability.illinois.edu/spotlights/First%20Visiting%20Scholar%20in%20DRES%20History%20Presents%20Research,More »
0,https://www.disability.illinois.edu/history-firsts,All Stories »
0,https://www.disability.illinois.edu/history-firsts/Breaking%20ground%20in%201948,More »
0,https://www.disability.illinois.edu/history-firsts/Illinois%20First%20University%20to%20Receive%20Barrier-Free%20America%20Award,More »
0,https://www.disability.illinois.edu/history-firsts/%202012%20Smithsonian%20Folklife%20Festival%20Highlights,More »
0,https://www.disability.illinois.edu/history-firsts/Brad%20Hedrick%20Shares%20DRES%20History%20with%20the%20Board%20of%20Trustees,More »
0,https://www.disability.illinois.edu/history-firsts/Nugent%20Collection%20Now%20Online,More »
0,https://www.disability.illinois.edu/history-firsts/US%20Secretary%20of%20Education%20visits%20DRES,More »
0,https://www.disability.illinois.edu/history-firsts/Brad%20Hedrick%20Retires,More »
0,https://www.disability.illinois.edu/history-firsts/Dr.%20Tim%20Nugent%20Received%20Honorary%20Degree,More »
0,https://illinois.edu/calendar/list/3683,All Events »
0,https://ahs.illinois.edu/give/dres, 
0,https://www.disability.illinois.edu/node/56,Give us feedback 
0,http://ada.fs.illinois.edu/0176.html,DRES access map
0,https://www.disability.illinois.edu/node/266/,Prospective Students FAQ's
0,https://www.disability.illinois.edu/student-faq,Current Students FAQ's
0,https://www.disability.illinois.edu/video-tutorials,Video Tutorials
0,https://www.disability.illinois.edu/employment-opportunities-dres,DRES Employment Opportunities
0,https://www.disability.illinois.edu/request-informationresearch,Request for Information/Research
0,https://forms.illinois.edu/sec/847938,Request an Academic Screening
0,https://www.disability.illinois.edu/a-to-z,A-to-Z Directory
0,http://www.ahs.illinois.edu/,College of Applied Health Sciences
0,https://www.disability.illinois.edu/crisis-information,CRISIS INFO
0,https://www.disability.illinois.edu/help-stop-hate-report-acts-intolerance,Help Stop Hate-Report It!
0,https://www.disability.illinois.edu/user/login,Staff Login
0,https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=485,Behind the Scenes
0,https://news.illinois.edu/view/6367?ACTION=POST_LIST&queryCategory=361&queryCategory=362&queryCategory=485&queryCategory=363&queryCategory=365&queryCategory=366&queryCategory=367&queryCategory=368&queryCategory=369&queryCategory=370&queryCategory=371&queryCategory=372&queryCategory=373,All Research News
0,https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=552,Research Honors & Awards
0,https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=546,Announcements
0,https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=548,Campus Life
0,https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=550,Expert Viewpoints
0,https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=551,For Parents
0,https://news.illinois.edu/viewCategory/6367?ACTION=POST_LIST&queryCategory=546&queryCategory=548&queryCategory=549&queryCategory=550&queryCategory=551&queryCategory=552&queryCategory=364,All Campus News
0,https://news.illinois.edu/view/6368/,Overview
0,https://news.illinois.edu/view/6368/#nb-photos,Staff
0,https://news.illinois.edu/view/6368/162392,Media Training
0,https://news.illinois.edu/view/6368/162393,News Releases
0,https://news.illinois.edu/view/6368/162391,Communicating News About Faculty
0,https://news.illinois.edu/resultsnews.html,Search
0,https://news.illinois.edu/viewSort/6367?ACTION=POST_LIST&displayColumn=name&displayOrder=asc&queryCategory=361&queryTag=0&displayCount=0,Title 
0,https://news.illinois.edu/viewSort/6367?ACTION=POST_LIST&displayColumn=created&displayOrder=asc&queryCategory=361&queryTag=0&displayCount=0,Date 
0,https://news.illinois.edu/viewSort/6367?ACTION=POST_LIST&displayColumn=popular&displayOrder=desc&queryCategory=361&queryTag=0&displayCount=0,Popularity 
0,https://news.illinois.edu/view/6367/1264410211,
0,https://matse.illinois.edu/directory/profile/axelh,Axel Hoffmann
0,https://cropsciences.illinois.edu/,crop sciences
0,https://sib.illinois.edu/plantbio/,plant biology
0,https://sib.illinois.edu/profile/d-ort,Donald Ort
0,https://news.illinois.edu/view/6367/1023624754,
0,https://cs.illinois.edu/,computer science
1,https://cs.illinois.edu/about/people/all-faculty/vadve,Vikram Adve
0,https://chbe.illinois.edu/directory/profile/zhao5/,Huimin Zhao
0,https://chbe.illinois.edu/,chemical and biomolecular engineering
0,https://chemistry.illinois.edu/,chemistry
0,https://news.illinois.edu/view/6367/275304211,
0,https://news.illinois.edu/view/6367/809550,
0,https://news.illinois.edu/view/6367/809208,
0,https://news.illinois.edu/view/6367/809081,
0,https://sib.illinois.edu/profile/enn,Esther Ngumbi
0,https://sib.illinois.edu/entomology/,entomology
0,https://afro.illinois.edu/,African American studies
0,https://news.illinois.edu/view/6367/808710,
0,https://news.illinois.edu/view/6367/808689,
0,https://news.illinois.edu/view/6367/808197,
0,https://news.illinois.edu/view/6367/807809,
0,https://news.illinois.edu/view/6367/806753,
0,https://news.illinois.edu/view/6367/805076,
0,https://news.illinois.edu/view/6367/804708,
0,https://news.illinois.edu/view/6367/803124,
0,https://news.illinois.edu/view/6367/803103,
0,https://news.illinois.edu/view/6367/801224,
0,https://news.illinois.edu/view/6367/799822,
0,https://news.illinois.edu/view/6367/799457,
0,https://news.illinois.edu/view/6367/797662,
