Label,Input URL,University Name,Department Name,Faculty Directory Homepage
1,,UC San Diego,UC San Diego,http://www.ece.ucsd.edu/people/faculty
1,,Cornell University,Mathematics,https://math.cornell.edu/faculty
1,,University of Waterloo,Physics and Astronomy,https://uwaterloo.ca/physics-astronomy/people-profiles/category/23
1,https://astro.illinois.edu/,University of Illinois at Urbana-Champaign,Astronomy,https://astro.illinois.edu/directory/faculty
1,,Northwestern University,Chemical and Biological Engineering,https://www.mccormick.northwestern.edu/chemical-biological/people/faculty/
1,,University of Michigan,Biomedical Engineering,https://bme.umich.edu/people/
1,,"Birla Institute of Technology and Sciences, Pilani",Mechanical Engineering,https://www.bits-pilani.ac.in/pilani/pilaniMechanicalEngineering/Faculty
1,,California State University Long Beach,Mechanical & Aerospace Engineering,https://web.csulb.edu/colleges/coe/mae/faculty/index.shtml
1,,The Hong Kong University of Science and Technology ,"Information Systems, Business Statistics and Operations Management",https://www.bm.ust.hk/isom/faculty-and-staff/directory
1,,Texas A&M University,Statistics,https://www.stat.tamu.edu/people/#faculty-all
1,,Vanderbilt University,Biomedical Engineering,https://engineering.vanderbilt.edu/bme/facultystaff/index.php
1,,University of Colorado at Boulder,Department of Classics,https://www.colorado.edu/classics/faculty
1,,University of Utah,Department of Chemistry,https://chem.utah.edu/directory/faculty.php
1,,University of Washington Tacoma,Engineering & Technology,http://directory.tacoma.uw.edu/node/10
1,,University of Florida,Animal Sciences,https://animal.ifas.ufl.edu/people/
1,,Thompson Rivers University,Computer Science,https://www.tru.ca/science/programs/compsci/people
1,,Clemson University,Mechanical Engineering,https://www.clemson.edu/cecas/departments/me/people/faculty/index.html
1,,Monash University,Electrical and Computer Systems Engineering,https://www.monash.edu/engineering/departments/ecse/about-us/our-people
1,,MIT,Chemistry,https://chemistry.mit.edu/faculty/
1,https://csh.depaul.edu/Pages/default.aspx,Depaul University ,Psychology,https://csh.depaul.edu/academics/psychology/faculty-staff/Pages/default.aspx
1,,Texas Tech University,Electrical & Computer Engineering,https://www.depts.ttu.edu/ece/faculty/
1,,Case Western Reserve University,Materials Science & Engineering,https://engineering.case.edu/materials-science-and-engineering/faculty-and-staff
1,,"University of Maryland, Baltimore County","Chemical, Biochemical & Environmental Engineering",https://cbee.umbc.edu/faculty/
1,,https://math.illinois.edu/,Learning Science,https://www.sesp.northwestern.edu/common/people/faculty/ls/
1,,Rensselaer Polytechnic Institute,Civil and Environmental Engineering,https://cee.rpi.edu/people
1,,University of Waterloo,PURE MATHEMATICS,https://uwaterloo.ca/pure-mathematics/department-members/faculty-members
1,,UC Santa Cruz,Economics,https://economics.ucsc.edu/faculty/index.php
1,,University of Nebraska-Lincoln,Electrical & Computer Engineering,https://engineering.unl.edu/ece/ece-faculty-and-staff/
1,,University of South Alabama,Computer Science,https://www.southalabama.edu/colleges/soc/computerscience/faculty.html
1,,Athabasca University,SCHOOL OF COMPUTING AND INFORMATION SYSTEMS > Faculty of Science and Technology,https://scis.athabascau.ca/our-people/our-people.php
1,,Columbia University,Department of Earth and Environmental Sciences,https://eesc.columbia.edu/
1,,University of Birmingham,School of Computer Science,https://www.cs.bham.ac.uk/people/
1,,Australian National University,Engineering & Computer Science,https://cecs.anu.edu.au/people
1,,University of West Indies St. Augustine,Department of Computing & Information Technology,https://sta.uwi.edu/fst/dcit/staff-profiles
1,,Tata Institute of Fundamental Research,School of Technology & Computer Science,http://www.tcs.tifr.res.in/people/faculty
1,,Massachusetts Institute of Technology,Department of Biological Engineering,https://be.mit.edu/directory
1,,"EPFL, Laussame",School of Engineering >  Electrical Engineering,https://sti.epfl.ch/research/institutes/iel/faculty/
1,,University of Michigan,School of Information,https://www.si.umich.edu/people/directory/faculty?page=1
1,,University of Wisconsin - Madison,Engineering Physics,https://directory.engr.wisc.edu/ep/faculty
1,,University of Alaska Fairbanks,College of Fisheries and Ocean Sciences,https://www.uaf.edu/cfos/people/faculty/index.php
1,,Jawaharlal Nehru University,School of Computer and Systems Sciences,https://www.jnu.ac.in/scss-faculty
1,,University of Wisconsin - Madison,Department of Bacteriology,https://bact.wisc.edu/people.php?t=rf
1,https://polisci.mit.edu/,MIT,Political Science,https://polisci.mit.edu/people/faculty
1,,University of North Carolina at Chapel Hill,Department of Applied Physical Sciences,https://aps.unc.edu/faculty_full/
1,,University of Sheffield,Department of Computer Science,https://www.sheffield.ac.uk/dcs/people/academic
1,,Ohio University,Electrical Engineering and Computer Science,https://www.ohio.edu/engineering/eecs/people/faculty
1,,York University,Lassonde Engineering,https://lassonde.yorku.ca/faculty-directory
1,,Yale,Mechanical Engineering and materials science,https://seas.yale.edu/departments/mechanical-engineering-and-materials-science/faculty
1,,Loughborough University,Computer Science,https://www.lboro.ac.uk/departments/compsci/staff/
1,,University of California Berkeley,Physics - Particle physics,https://physics.berkeley.edu/research/particle-physics
1,,Georgia State University,Computer Science,https://www.cs.gsu.edu/role/faculty/
1,,UC Davis,Department of Physics and Astronomy,http://physics.ucdavis.edu/people/faculty
1,,UCLA,Anderson School of Management,https://www.anderson.ucla.edu/faculty-and-research/faculty-directory
1,,Cornell University,Department of Operations Research and Information Engineering,https://www.orie.cornell.edu/orie/faculty-directory
1,,University of Utah ,Biomedical Engineering,https://www.bme.utah.edu/department-directory/#filter-Faculty
1,,Harvard University,School of dental medicine,https://hsdm.harvard.edu/people/people-role/faculty-full-time
1,,University of Ontario Institute Technology,Computer Science,https://science.ontariotechu.ca/graduate/computer-science/people.php
1,,University of St. Thomas,School of Engineering (Graduate Program in Software),https://www.stthomas.edu/gradsoftware/about/faculty/
1,,University of Iowa,Electrical and Computer Engineering,https://ece.engineering.uiowa.edu/people
1,,University of Queensland,School of Agriculture and Food Sciences,https://agriculture.uq.edu.au/team/academic
1,,Georgia Tech,Mathematics,https://math.gatech.edu/people?field_job_type_tid=11
1,,University of Chicago Booth,Emeriti,https://www.chicagobooth.edu/faculty/emeriti
1,,University of Colorado at Boulder,Aerospace Engineering Sciences,https://www.colorado.edu/aerospace/people
1,,Illinois Wesleyan University,Biology,https://www.iwu.edu/biology/faculty/
1,,University of New Haven,Engineering,https://www.newhaven.edu/engineering/faculty.php
1,,University of Washington,Industrial Systems Engineering,https://ise.washington.edu/facultyfinder
1,,University of Waterloo,Chemical Engineering,https://uwaterloo.ca/chemical-engineering/about/people/group/36
1,,Korea University,Computer Science and Engineering,https://cs.korea.edu/cs_en/about/professor.do
1,,University of Wisconsin - Milwaukee,College of Engineering & Applied Science,https://uwm.edu/engineering/classification/faculty/computer-science/
1,,"University of California, Berkeley ",College of Chemistry ,https://chemistry.berkeley.edu/faculty/chem
1,,Texas State University,Mathematics Department,https://www.math.txstate.edu/about/people/faculty.html
1,,Ohio State University,Mechanical and Aerospace Engineering,https://mae.osu.edu/directory/faculty
1,,UC Davis,Mathematics,https://www.math.ucdavis.edu/people/faculty/
1,,University of Illinois at Urbana-Champaign,"Nuclear, Plasma & Radiological Engineering",https://npre.illinois.edu/people/faculty
1,,"Colorado State University, Fort Collins",Department Of Computer Science,https://compsci.colostate.edu/people/
1,,University of Wisconsin - Madison,Law School,https://law.wisc.edu/directory/
1,,University of Virginia,Biomedical Engineering,https://engineering.virginia.edu/departments/biomedical-engineering
1,,Purdue,Nuclear Engineering,https://engineering.purdue.edu/NE/people
1,,University of Florida,Materials Science and Engineering,https://mse.ufl.edu/people/?cn-s=&cn-cat=3
1,,Carnegie Mellon University ,Engineering and Public Policy,https://www.cmu.edu/epp/people/faculty
1,,Old Dominion University,Computational Modeling and Simulation Engineering,https://www.odu.edu/eng/directory
1,,University of Minnesota,Mathematics,https://math.umn.edu/about/directory?keys=&field_role_type_value=faculty
1,,University of Pennsylvania,Mathematics,https://www.math.upenn.edu/people/standing-faculty
1,,University of Cincinnati,Engineering Education,https://ceas.uc.edu/academics/departments/engineering-education/people.html
1,,University of South Carolina,Computer Science and Engineering,https://www.sc.edu/study/colleges_schools/engineering_and_computing/departments/computer_science_and_engineering/our_people/index.php
1,,IIIT Hyderabad,All,https://www.iiit.ac.in/people/faculty/
1,,The University of Tampa,Information Technology and Management,https://www.ut.edu/directory?cat=217
1,,University of Cambridge,"Mechanical Engineering (Mechanics, Materials and Design)",http://www.eng.cam.ac.uk/people/division/126
1,,Carthage College,Biology,https://www.carthage.edu/biology/faculty/
1,,University of Michigan-Dearborn,Computer and Information Science,https://umdearborn.edu/cecs/departments/computer-and-information-science/our-faculty-research
1,,Purdue,Civil Engineering,https://engineering.purdue.edu/CE/People/Faculty
1,,University of North Carolina at Charlotte,Software and Information System,https://cci.uncc.edu/directory/sis/faculty
1,,Stanford University,Civil and Environmental Engineering,https://cee.stanford.edu/people/faculty/grid
1,,Southern Methodist University,"Engineering management ,Information and systems",https://www.smu.edu/Lyle/Academics/Departments/EMIS/People
1,,University of Chicago,Pritzker School of Molecular Engineering,https://pme.uchicago.edu/people/faculty-directory
1,,University of Arizona,Computer Science,https://www.cs.arizona.edu/about/faculty 
1,,University of Central Florida,Department of Electrical and Computer Engineering,https://www.ece.ucf.edu/people/all-faculty/
1,,University of Houston Victoria,Arts and Sciences,https://www.uhv.edu/arts-and-sciences/about/faculty/
1,,Massachusetts Institute of Technology,Institute For Medical Engineering & Science,http://imes.mit.edu/people/faculty/
1,,Central Connecticut State University,COmputer Science,https://www.ccsu.edu/cs/faculty.html
1,,University of Minnesota,"Civil, Environmental and Geo-Engineering",http://www.cege.umn.edu/directory/index.html
1,,California Institute of Technology,Aerospace ,https://galcit.caltech.edu/people
1,,Georgia Tech,Electrical and Computer Engineering,https://www.ece.gatech.edu/faculty-staff-directory?field_group_filter_value=1
1,,The University of Manchester,Computer Science,https://www.cs.manchester.ac.uk/about/people/academic-and-research-staff/
1,,University of Illinois at Urbana–Champaign,School of Information Sciences,https://ischool.illinois.edu/people/faculty
1,,Rice University,Chemical Biology,https://chemistry.rice.edu/chemical-biology
1,,University of Washington,Chemical Engineering,https://www.cheme.washington.edu/facresearch/core-faculty.html
1,,University of Arizona,Electrical and Computer Engineering,https://ece.engineering.arizona.edu/faculty-staff
1,,Georgia Tech,Biological Sciences,https://biosciences.gatech.edu/people?field_last_name_value=&field_job_category_tid=19
1,,Stanford University,Chemistry,https://chemistry.stanford.edu/people/faculty
1,,Seattle University,Computer Science,https://www.seattleu.edu/scieng/computer-science/faculty-and-staff/
1,,"University of Minnesota, Twin-Cities",Physics,https://www.physics.umn.edu/people/faculty/
1,,University of Arizona,Biosystems Engineering,https://be.arizona.edu/people-list?field_uaqs_person_category_tid=4
1,,University of Manchester,Electrical and Electronic Engineering,https://www.eee.manchester.ac.uk/about/people/academic-and-research-staff/
1,https://neuro.wisc.edu/,University of Wisconsin - Madison,Neuroscience,https://neuro.wisc.edu/faculty-biographies-2/
1,,University of Hawaii,Electrical Engineering,http://www.ee.hawaii.edu/faculty/
1,,Indiana University–Purdue University Indianapolis,Computer Science,
1,,Biola University,Speech-Pathology,https://www.biola.edu/speech-language-pathology-ms/faculty
1,https://www.hcii.cmu.edu/,Carnegie Mellon University ,Human-Computer Interaction Institute,https://www.hcii.cmu.edu/people/faculty
1,,University of Michigan,Chemical Engineering,https://che.engin.umich.edu/role/faculty/
1,,University Of Washington,Department of Bio Engineering,https://bioe.uw.edu/faculty-staff/faculty-directory/
1,,University of Illinois Urbana-Champaign,School of Molecular and Cellular Biology,http://mcb.illinois.edu/faculty
1,,Massachusetts Institute of Technology,Civil and Environmental Engineering,https://cee.mit.edu/people/faculty/
1,,University of Idaho,Mechanical Engineering,https://www.uidaho.edu/engr/departments/me/our-people
1,,Virginia Tech,Aeospace and Ocean Engineering,https://www.aoe.vt.edu/people/faculty.html
1,,Portland State University,Electrical Engineering Department ,https://www.pdx.edu/electrical-computer-engineering/faculty
1,,University of Manchester ,Department of Chemical Engineering and Analytical Science ,https://www.ceas.manchester.ac.uk/about/people/academic-and-research-staff/
1,,UCLA,Department of Sociology,https://soc.ucla.edu/
1,,Tulane University ,Freeman School of Business - Finance,https://business.tulane.edu/faculty-research/faculty-listings.php?area=finc&area=finc
1,,University of Colorado Boulder,Mechanical Engineering,https://www.colorado.edu/mechanical/people/faculty
1,,Lamar University,Computer Science,https://www.lamar.edu/arts-sciences/computer-science/people/faculty-members/index.html
1,,University of North Carolina at Chapel Hill,Biology,https://bio.unc.edu/people/faculty/
1,,Drexel University,Materials Science and Engineering,https://drexel.edu/engineering/academics/departments/materials-science-engineering/faculty-staff/?department={28F44580-E712-431A-B616-23FEBD5B0317}&facultyType={E2763832-FDC8-4021-A5F9-0CE9085C3F90}&q&sortBy=relevance&sortOrder=asc&page=1
1,,University of North Dakota,Electric and Computer Science,https://engineering.und.edu/academics/electrical-and-computer-science/faculty.html
1,,University of American ,Mathemastics&statistic,https://www.american.edu/cas/mathstat/faculty/
1,,University of Johannesburg,Engineering and the Built Environment,https://www.uj.ac.za/faculties/febe/Pages/professor-staff.aspx
1,,National University of Singapore,Electrical and Computer Engineering,https://www.eng.nus.edu.sg/ece/about-us/people/academic-staff/
1,,Carnegie Mellon University,Machine Learning,https://www.ml.cmu.edu/people/core-faculty.html
1,,Duke University,Pratt School of Engineering,https://pratt.duke.edu/faculty
1,,Texas State University,Ingram School of Engineering,https://www.engineering.txstate.edu/Contact/faculty.html
1,,"University of California, Los Angeles",Statistics,http://directory.stat.ucla.edu/faculty/ladder/
1,,Worcester Polytechnic Institute,Civil & Environmental Engineering,https://www.wpi.edu/academics/departments/civil-environmental-engineering/faculty-staff
1,,Ball State University,Computer Science,https://www.bsu.edu/academics/collegesanddepartments/computer-science/about/faculty-staff
1,,Indiana University,Department of Information & Library Science,https://ils.indiana.edu/faculty-directory/index.html?&type=2&aca_dept=2
1,,University of Illinois at Chicago,Civil and Materials Engineering,https://cme.uic.edu/faculty-and-staff/faculty/
1,,Eastern Illinois University,Mathematics and Computer Science ,https://www.eiu.edu/math/personnel.php
1,,Davison College,Mathematics and Computer Science ,https://www.davidson.edu/academic-departments/mathematics-and-computer-science/faculty-staff
1,,University of Bath,Electronic & Electrical Engineering,https://www.bath.ac.uk/teams/department-of-electronic-electrical-engineering-academic-staff
1,,Yale University,Computer Science,https://cpsc.yale.edu/people/faculty
1,,University of California - San Diego,Bioengineering,https://jacobsschool.ucsd.edu/faculty?first_name=&last_name=&department=Bioengineering
1,,University of Memphis,Computer Science,https://www.memphis.edu/cs/people/index.php
1,,University of Michigan,School of Kinesiology,https://www.kines.umich.edu/directory
1,,Rice University,Statistics,https://statistics.rice.edu/people/faculty
1,,Penn State University,Computer Science and Electrical Engineering,https://www.eecs.psu.edu/departments/cse-faculty-list.aspx
1,,California State University at Northridge,Computer Science,https://www.csun.edu/engineering-computer-science/computer-science/computer-science-faculty
1,,Rockhurst University,Engineering & Computing,https://www.rockhurst.edu/engineering-computing/faculty
1,,Rice University,Civil and Environmental Engineering,https://cee.rice.edu/people/faculty
1,,University of Washington,Department of Aeronautics & Astronautics,https://www.aa.washington.edu/facultyfinder
1,,"Minnesota State University, Mankato",Integrated Engineering,https://cset.mnsu.edu/departments/integrated-engineering/faculty-and-staff/
1,,University of Illinois at Chicago,Physics,https://phys.uic.edu/people/facultydirectory/
1,,University of Illinois at Urbana Champaign,Industrial & Enterprise Systems Engineering,https://ise.illinois.edu/directory/faculty.html
1,,Washington University in St Louis,Mechanical Engineering and Materials Science,https://mems.wustl.edu/faculty-research/directory.html
1,https://nursing.umich.edu/,University of Michigan,Nursing,https://nursing.umich.edu/faculty-staff/faculty
1,,Purdue University,Materials Engineering,https://engineering.purdue.edu/MSE/people/ptFaculty
1,,Carnegie Mellon University,Electrical and Computer Engineering,https://www.ece.cmu.edu/directory/faculty.html
1,,Cornell University,Earth and Atomsphere Science,https://www.eas.cornell.edu/eas/faculty-directory
1,,University of Ottawa,School of Electrical Engineering and Computer Science,https://engineering.uottawa.ca/people?cat_1=976
1,,Colorado School of Mines,Chemistry,https://chemistry.mines.edu/faculty-and-staff/
1,,University of Notre Dame,Department of Electrical Engineering,https://ee.nd.edu/people/faculty
1,,University of Texas Arlington,Mechanical and Aerospace Engineering,https://www.uta.edu/academics/schools-colleges/engineering/academics/departments/mechanical-aerospace/faculty-directory
1,,The University of Tokyo,"Department of Chemistry & Biotechnology, School of Engineering",http://www.chembio.t.u-tokyo.ac.jp/e/member.html
1,,Brown University,Neuroscience,https://www.brown.edu/academics/neuroscience/faculty
1,,Yale University,Applied Mathematics,https://applied.math.yale.edu/people/faculty
1,,California State University Long Beach,Biomedical Engineering ,http://web.csulb.edu/colleges/coe/bme/faculty/index.shtml
1,,KTH Stockholm,Computer Science,https://www.kth.se/directory/j/jh
1,,University of Macau,"Department of Computer and Information Science
",https://www.cis.um.edu.mo/acadstaff.html
1,,University of Illinois at Chicago,Chemical Engineering,https://che.uic.edu/faculty-and-staff/core-faculty/
1,,"University of California, Irvine",Material Science and Engineering,https://engineering.uci.edu/dept/mse/faculty-staff/faculty
1,,UC San Diego,Electrical and Computer Engineering,http://www.ece.ucsd.edu/people/faculty
1,,"University of Minnesota, Minneapolis",Mechanical Engineering,https://cse.umn.edu/me/people/faculty
1,https://che.umass.edu/,"University of Massachusetts, Amherst",Polymer Science and Engineering,https://che.umass.edu/faculty
1,,University of Florida ,Department of Mechanical & Aerospace Engineering,https://mae.ufl.edu/people/faculty/primary/
1,,The University of Texas at San Antonio,Department of Computer Science,https://cs.utsa.edu/people/faculty
1,http://appliedphysics.stanford.edu/,Stanford University,Applied Physics,http://appliedphysics.stanford.edu/people/faculty
1,,Columbia University,Biological Sciences,https://www.biology.columbia.edu/people/faculty-department
1,,Shanghai Jiao Tong University,Department of Computer Science and Engineering,http://www.cs.sjtu.edu.cn/en/Faculty.aspx
1,,Cornell University,Materials Science and Engineering,https://www.mse.cornell.edu/mse/faculty-directory
1,,Stanford University,Physics Department,https://physics.stanford.edu/people/faculty
1,,Johns Hopkins University,Information Security Institute,https://isi.jhu.edu/faculty/
1,,San Jose State University,Mechanical Engineering,https://www.sjsu.edu/me/facultystaff/faculty/index.html
1,,Rice University,Physics,https://physics.rice.edu/faculty
1,,"California Polytechnic State University, San Luis Obispo",Biology,https://bio.calpoly.edu/content/faculty-and-staff
1,,Rutgers university ,Cell Biology and Neuroscience,https://cbn.rutgers.edu/people/faculty
1,,"University of California, Los Angeles",Computer Science,https://samueli.ucla.edu/search-faculty/#cs
1,,"California polytechnis state university, pomona",mathematics,https://www.cpp.edu/sci/mathematics-statistics/faculty-and-staff/full-time.shtml
1,,Boston University,Mechanical Engineering,https://www.bu.edu/eng/departments/me/people/
1,,Purdue University,Electrical and Computer Engineering,https://engineering.purdue.edu/ECE/People/Faculty
1,,University of Illinois at Urbana-Champaign,Mechanical Science and Engineering,http://mechanical.illinois.edu/people/faculty
1,,Villanova University,Civil and Environmental Engineering,https://www1.villanova.edu/villanova/engineering/faculty/facstaff/facultycivil.html
1,,Harrisburg University,Corporate Faculty,https://www.harrisburgu.edu/about/our-people/faculty-staff/
1,,Santa Clara University,Mechanical Engineering,https://www.scu.edu/engineering/academic-programs/department-of-mechanical-engineering/faculty-and-staff/
1,,California State University Long Beach,Electrical Engineering,https://www.csulb.edu/college-of-engineering/electrical-engineering
1,,UC Berkeley,Nuclear Engineering,https://nuc.berkeley.edu/faculty/
1,,University of Michigan,Material Science and Engineering,https://mse.engin.umich.edu/people?classification=fac
1,,Stanford University,Economics,https://economics.stanford.edu/people/faculty
1,,Florida International University,Civil Engineering,https://cee.fiu.edu/about/faculty-staff/faculty
1,,Georgia Tech,Economics,https://econ.gatech.edu/people/faculty
1,,UIUC,Agricultural Engineering,https://abe.illinois.edu/directory/faculty
1,,Cornell University,Civil and Environmental Engineering,https://www.cee.cornell.edu/cee/faculty-directory
1,,IIT Kharagpur,Computer Science,http://www.iitkgp.ac.in/department/CS/faculties
1,,"University of California, Los Angeles",Bioengineering,https://samueli.ucla.edu/search-faculty#be
1,,Duke University,Electrical and Computer Engineering,https://ece.duke.edu/faculty
1,,ABES Engineering College,Computer Science,https://www.abes.ac.in/academics/departments/under-graduate/computer-science-engineering/faculty/
1,,University of Waterloo,System Design Engineering,https://uwaterloo.ca/systems-design-engineering/about/people/group/34
1,,Charlestone southern University ,Deparment of computer science ,https://www.charlestonsouthern.edu/directory/
1,,Western Washington University,Department of Engineering and Design,https://engineeringdesign.wwu.edu/directory/faculty
1,,Rensselaer Polytechnic Institute,Material Science and Engineering,https://mse.rpi.edu/people
1,,University of Cambridge,Information Engineering,http://www.eng.cam.ac.uk/people/division/121?field_user_list_category_tid=216
1,,University of Waterloo,Earth and Environmental Sciences,https://uwaterloo.ca/earth-environmental-sciences/about/people/group/25
1,,Washington University in St Louis,Computer Science,https://cse.wustl.edu/faculty-research/directory.html
1,,Oregon State University,"Mechanical, Industrial, and Manufacturing Engineering",https://mime.oregonstate.edu/faculty-and-staff/research-faculty
1,,Hampton University,Physics,https://science.hamptonu.edu/physics/faculty/index.cfm
1,,Hampton University,Chemistry,https://science.hamptonu.edu/chem/faculty/index.cfm
1,,Florida International University,Electrical and Computer Engineering,https://ece.fiu.edu/people/faculty/
1,,University of Kentucky,Mechanical Engineering,https://www.engr.uky.edu/research-faculty/departments/mechanical-engineering/people
1,,Stevens Institute of Technology,Chemical Engineering and Materials Science,https://www.stevens.edu/schaefer-school-engineering-science/departments/chemical-engineering-materials-science/faculty-staff
1,,University of South Carolina,Integrated Information Technology,https://www.sc.edu/study/colleges_schools/engineering_and_computing/departments/integrated_information_technology/our_people/index.php
1,,University of Illinois at Urbana Champaign,Statistics,https://stat.illinois.edu/directory/faculty
1,,Texas A&M,Aerospace Engineering,https://engineering.tamu.edu/aerospace/profiles/index.html#Faculty
1,,Benedictine University,Science,http://www.ben.edu/college-of-science/people/faculty-and-staff-directory.cfm
1,https://engineering.mit.edu/,MIT,Economics,https://engineering.mit.edu/faculty/
1,,American University,Chemistry,https://www.american.edu/cas/chemistry/
1,,University of Illinois at Urbana Champaign,Mathematics,https://math.illinois.edu/directory/faculty
1,,UNIVERSITY of NEW ORLEANS,Computer Science,https://www.uno.edu/academics/college-of-engineering/departments-and-schools/mechanical-engineering/faculty
1,,"University of California, San Diego",Economics,https://economics.ucsd.edu/faculty-and-research/faculty-profiles/
1,,University of Arizona,Systems and Industrial Engineering,https://sie.engineering.arizona.edu/faculty-staff/faculty
1,,University of Wisconsin-Stout,Computer Science,https://www.uwstout.edu/directory?search=&f%5B0%5D=department_content_title%3AMathematics%2C%20Statistics%20and%20Computer%20Science%20Department
1,,Carnegie Mellon University,Mathematical Sciences,https://www.cmu.edu/math/people/faculty/index.html
1,,University of Essex,Computer Science,https://www.essex.ac.uk/departments/computer-science-and-electronic-engineering/people/academic
1,,University of Illinois at Urbana-Champaign,,https://nres.illinois.edu/directory/faculty
1,,University of Illinois at Urbana-Champaign,Materials Science & Engineering,https://matse.illinois.edu/people/faculty
1,,Seattle University,Mathematics,https://www.seattleu.edu/scieng/math/about-us--find-us/faculty-and-staff/
1,,Massachusetts Institute of Technology,"Data, Systems, and Society",https://idss.mit.edu/people/?category=faculty
1,,University of Illinois at Urbana-Champaign,Bioengineering,https://bioengineering.illinois.edu/directory/index.html
1,,Temple University,Civil Engineering,https://www.temple.edu/academics/degree-programs/civil-engineering-ms-en-cee-msce/our-faculty
1,,New York University,Mathematics,https://math.nyu.edu/dynamic/people/faculty/
1,,University of Bristol,Computer Science,http://www.bristol.ac.uk/engineering/people/staff.html
1,,"University of Minnesota, Twin Cities",Biomedical Engineering,https://cse.umn.edu/bme/faculty
1,,Texas State University,Dept of Eng Technology,https://faculty.txstate.edu/search?page=1&perpage=10&dept=Dept%20of%20Eng%20Technology
1,,Purdue University,College of Engineering,https://engineering.purdue.edu/Engr/People/ptDirectory
1,,The University of Chicago ,Computer Science,https://www.cs.uchicago.edu/people/faculty/
1,,Goethe Universität Frankfurt,Economics and Business,https://www.wiwi.uni-frankfurt.de/en/faculty/faculty-a-z.html
1,,National University of Singapore,Marketing,https://bizfaculty.nus.edu.sg/faculty-profiles/?departmentId=5
1,,Rensselaer Polytechnic Institute,Chemical And Biomolecular Engineering (CBE),https://cbe.rpi.edu/people
1,,University of Montreal,Department of Mathematics and Statistics,https://dms.umontreal.ca/en/departmental-directory/professors
1,,Carnegie Mellon University,Machine Learning Department,https://www.ml.cmu.edu/people/core-faculty.html
1,,Providence College,Mathematics & Computer Science,https://mathematics-computer-science.providence.edu/faculty/
1,,Yeshiva University,Mathematics,https://www.yu.edu/yeshiva-college/ug/mathematics/faculty
1,,MIT,Biology,https://biology.mit.edu/faculty-and-research/faculty/
1,,University of California - Merced,College of Engineering,https://engineering.ucmerced.edu/faculty
1,,Stony Brook,College of Business,https://www.stonybrook.edu/commcms/business/about/_faculty/
1,,Marquette University,Biological Sciences,https://www.marquette.edu/biology/directory/
1,,IIT Delhi,Electrical Engineering,http://ee.iitd.ac.in/people/faculty.html
1,,University of Oregon,Physiology,https://physiology.uoregon.edu/profiles/faculty/
1,,De Anza College,Chemistry,https://www.deanza.edu/chemistry/faculty.html
1,,Rochester Institute of Technology,Biomedical Engineering BS,https://www.rit.edu/program-directory?program=6219021
1,,Georgia Tech,Aerospace Engineering,http://www.ae.gatech.edu/people/faculty
1,,Berklee College of Music,All,https://www.berklee.edu/faculty
1,,University of Iowa,Biology,https://biology.uiowa.edu/people/faculty
1,,Baylor University,Mathematics,https://www.baylor.edu/math/index.php?id=53580
1,,University of Texas San Antonio,Electrical and Computer Engineering,https://engineering.utsa.edu/electrical-computer/faculty-staff/
1,,University of Boulder Colorado,"Electrical, Computer & Energy Engineering",https://www.colorado.edu/ecee/faculty-staff
1,,University of Southern California,Electrical and Computer Engineering,https://minghsiehece.usc.edu/directory/faculty/
1,,San Jose State University,Math,https://www.sjsu.edu/math/people/faculty/
1,,Rensselaer Polytechnic Institute,Cognitive Science,https://faculty.rpi.edu/departments/Cognitive-Science
1,,Clarion University ,Communication Science & Disorders,https://www.clarion.edu/faculty-staff/
1,,University of North Texas,Department of Mathematics,https://math.unt.edu/
1,,Northwestern University,Mechanical Engineering,https://www.mccormick.northwestern.edu/mechanical/people/faculty/
1,,Georgia Tech,Physics,https://physics.gatech.edu/people/faultcy
1,,University of Southern California,Industrial & Systems Engineering,https://ise.usc.edu/directory/faculty/
1,,Northwestern University,physics,https://physics.northwestern.edu/people/faculty/core-faculty/index.html
1,,Pennsyvania State University,Aerospace Engineering,https://www.aero.psu.edu/department/faculty-list.aspx
1,,UC Berkeley,Economics,https://www.econ.berkeley.edu/faculty/list
1,,Harvard University,Philosophy,https://philosophy.fas.harvard.edu/faculty-1
1,https://www.linguistics.utoronto.ca/,University of Toronto,Linguistics,https://www.linguistics.utoronto.ca/people/directories/all-faculty
1,,UC Berkeley,Philosophy,https://philosophy.berkeley.edu/people
1,,Singapore Management University,School of Information Systems,https://sis.smu.edu.sg/faculty
1,,Moraine Valley CC,,https://campusdirectory.morainevalley.edu/#/results-employees/MTC/department
1,,Carnegie Mellon University,Language Technologies Institute,https://www.lti.cs.cmu.edu/directory/all/154/1
1,,University of Wisconsin-Madison,Statistics,https://stat.wisc.edu/people-main-faculty/
1,,"University of California, Los Angeles",Math,https://www.math.ucla.edu/people/ladder
1,,Penn State University,Statistics,https://science.psu.edu/people?department=17&person_type=47&unit=All
1,https://history.cornell.edu/,Cornell University,History,https://history.cornell.edu/faculty
1,,Indiana University,Department of Mathematics,https://math.indiana.edu/about/faculty/bainbridge-matt.html
1,,University of Delaware,Materials Science & Engineering,https://mseg.udel.edu/people/faculty/
1,,Northeastern University,Electrical & Computer Engineering,https://ece.northeastern.edu/fac/faculty-directory/?display=all
1,,University of New Mexico,Computer Science,https://www.cs.unm.edu/directory/index.html
